application_id,service,lms_application_id,site_lat,site_long
1780290   ,FM ,db82464581ca433496ccc1b6063ebeb7 ,41.89892,-87.62311 
189527    ,FS ,25076f91801fe91a01804388ea0611cb ,41.93833,-87.75139 
1050303   ,FS ,ea5e347059e646c4ac06c1b6063ebeb7 ,41.89892,-87.62311 
202318    ,FM ,0babab5155a545e6b000c1b6063ebeb7 ,39.12364,-88.64114 
1085998   ,FM ,90f16242179c472985f5c1b6063ebeb7 ,40.45225,-88.96342 
685026    ,FM ,89aab69d6ef14d0988a5c1b6063ebeb7 ,40.06197,-85.70942 
173886    ,FM ,21b3f9b73bbf4019bc80c1b6063ebeb7 ,38.63533,-86.17692 
1751457   ,FX ,4811758d4a844116bb74c1b6063ebeb7 ,39.46586,-87.40336 
197666    ,FX ,25076f918284a8770182a2fdc3d40a62 ,39.82777,-97.62764 
279060    ,FM ,515e6c37a2dc420ea476c1b6063ebeb7 ,39.39000,-101.56017
1423135   ,FX ,4ac86a6deb574a3586b7c1b6063ebeb7 ,39.23667,-96.59056 
1128924   ,FM ,c033b4a810e347ff9fbac1b6063ebeb7 ,37.77778,-97.51061 
1801082   ,FX ,61cb8ff1a4f44bc39011c1b6063ebeb7 ,36.98083,-84.11167 
1481336   ,FM ,d3eb58416ca842e3a041c1b6063ebeb7 ,37.19342,-83.18433 
1755324   ,FX ,a54ce136db0e44a58b30c1b6063ebeb7 ,38.24583,-85.75833 
129852    ,FX ,25076ff37668d94d0176715c2ef60406 ,36.62839,-88.30114 
1657387   ,FX ,dd64edfd07004d2aa670c1b6063ebeb7 ,37.79561,-86.84944 
552001    ,FM ,06acf8ea718d4a5a91a6c1b6063ebeb7 ,30.61603,-93.22544 
1808007   ,FX ,c81f073c75d24d5f8f01c1b6063ebeb7 ,29.95214,-90.07036 
1739240   ,FL ,2a28274fa2f24a3c859ec1b6063ebeb7 ,42.77314,-71.09978 
136616    ,FL ,25076f917644a17a01764ec874e2041d ,42.26269,-71.79961 
126269    ,FM ,25076f91758b3e560175b3a0d2720ef1 ,39.33472,-76.65056 
126270    ,FS ,25076f91758b3e560175b39fb4a00ed9 ,39.33472,-76.65056 
1269540   ,FS ,17f24ac82a1a42eab614c1b6063ebeb7 ,39.33483,-76.65053 
1057060   ,FM ,613526bd32da4a0aabdfc1b6063ebeb7 ,38.02928,-75.75103 
1784210   ,FX ,d347fc04168d4a53b6b1c1b6063ebeb7 ,39.64619,-78.75197 
93486     ,FM ,9735a9d28b324717ba18c1b6063ebeb7 ,43.85175,-70.32728 
33210     ,FM ,6e691e7bdb764f9ca1fdc1b6063ebeb7 ,42.40614,-83.11214 
32379     ,FS ,fba439bd068f4c49a2fdc1b6063ebeb7 ,42.40614,-83.11214 
1446296   ,FS ,18317979c77d4fb4abcfc1b6063ebeb7 ,42.44806,-83.17306 
110498    ,FM ,122efe7ca8be416c852cc1b6063ebeb7 ,42.79614,-85.64944 
1419905   ,FS ,9bf50f1882394d5aa237c1b6063ebeb7 ,42.98753,-85.62392 
194304    ,FL ,25076ff3818b1cb601819071d4d7022d ,44.65678,-83.29142 
1807175   ,FX ,0947d7fda38e4db0b856c1b6063ebeb7 ,46.10078,-88.53986 
1483749   ,FM ,d6f3f9d9dfa9430bb44bc1b6063ebeb7 ,46.44947,-85.10119 
195192    ,FM ,25076ff381f48253018211e5684a09bf ,46.44947,-85.10119 
1444941   ,FX ,e21e1730585c4ce6aeacc1b6063ebeb7 ,45.41969,-87.57733 
1231153   ,FM ,6611ff43bbfd46dca85ac1b6063ebeb7 ,47.59797,-92.22406 
206524    ,FM ,25076f918596f3e9018597479e0c0046 ,47.59797,-92.22406 
120542    ,FX ,25076f9173c965070173cbca35a70199 ,44.26222,-93.27528 
1698148   ,FL ,bd195f4d38994b21a466c1b6063ebeb7 ,44.71681,-93.22858 
142489    ,FX ,25076f917861341101786f4f801404e6 ,44.97611,-93.27250 
87253     ,FX ,25076f916d896bf5016da7408fbc0d37 ,44.98772,-93.42717 
216088    ,FX ,e40bd8bed0da4a6f95a7c1b6063ebeb7 ,44.28633,-93.96272 
529065    ,FM ,88343144685f4bb9a059c1b6063ebeb7 ,39.75728,-91.49961 
253600    ,FM ,ce52885904a248ce9b9dc1b6063ebeb7 ,36.99783,-89.64786 
620474    ,FM ,559c7e4a11b74706b4f3c1b6063ebeb7 ,37.94725,-92.35517 
1159954   ,FM ,fdc69adc44c44e52b624c1b6063ebeb7 ,37.24283,-94.50606 
989512    ,FM ,07abb7b5fc6d446e8d33c1b6063ebeb7 ,15.18500,145.74167 
1629631   ,FM ,8283e05445be45288ab9c1b6063ebeb7 ,30.61742,-89.13422 
112125    ,FM ,25076f91715a963c017170ad97ca0597 ,33.46956,-90.84175 
197194    ,FM ,25076f91841b8afe0184343d50740892 ,33.37611,-90.54222 
1175458   ,FM ,adf17115e49a4d26ba5bc1b6063ebeb7 ,32.36597,-88.91394 
583484    ,FM ,40b0730ac6594bd5b737c1b6063ebeb7 ,47.61442,-111.34831
87393     ,FX ,25076ff36e051809016e08a37ba30089 ,48.01383,-114.36708
1233359   ,FM ,e74dfe36e7994e979340c1b6063ebeb7 ,46.51019,-113.98094
1223578   ,FM ,ec0dc55589e34a158d1ac1b6063ebeb7 ,35.00072,-76.83244 
1036721   ,FL ,996624f613ec4a8d85edc1b6063ebeb7 ,36.07931,-79.46281 
1511769   ,FX ,81006098912e4737bfe3c1b6063ebeb7 ,35.87125,-79.16083 
1521668   ,FM ,2a14a10e06754c1fb67dc1b6063ebeb7 ,35.36236,-81.15508 
1312651   ,FS ,9de4e62971fd4030a10ac1b6063ebeb7 ,35.30172,-80.88933 
1419706   ,FS ,4d99df309e0c4b9aa922c1b6063ebeb7 ,35.30172,-80.88933 
159438    ,FM ,e60dd306dcf14c9cae21c1b6063ebeb7 ,36.46069,-77.56414 
1093147   ,FL ,459ac46422c54d22a587c1b6063ebeb7 ,35.85039,-79.60917 
1765629   ,FX ,c7db13f9352d4c309c9dc1b6063ebeb7 ,35.80375,-78.62389 
1682176   ,FX ,355824290c854da09035c1b6063ebeb7 ,35.60711,-77.46775 
1163113   ,FM ,82755e3523ea49cbb9aec1b6063ebeb7 ,47.00997,-97.19508 
192627    ,FM ,25076f9180e4584601812038883d122a ,47.00997,-97.19508 
1438380   ,FS ,323287a56d0c41a69ccbc1b6063ebeb7 ,46.66025,-96.71731 
171172    ,FX ,25076f917d47983b017d4d2f2184020d ,43.01611,-71.48000 
995377    ,FX ,920208ee750a4023972fc1b6063ebeb7 ,39.00900,-74.86989 
1808489   ,FM ,5943c5104b8546189933c1b6063ebeb7 ,32.99425,-105.70861
283410    ,FB ,1264372e51d64ce0b275c1b6063ebeb7 ,36.69583,-108.22369
153215    ,FX ,25076ff37a830f8e017aa65aaa36073b ,33.39339,-104.62458
1182984   ,FX ,006e992c43ae4698b5b7c1b6063ebeb7 ,35.46642,-108.24092
1716873   ,FL ,c28c9470cc2e40b5be5ec1b6063ebeb7 ,36.21714,-115.11775
692114    ,FL ,a4ac85e6ebaf4a84930fc1b6063ebeb7 ,40.96683,-117.71456
1797095   ,FM ,dd17107fd71c4f6bbaa9c1b6063ebeb7 ,44.57453,-73.67428 
1742189   ,FX ,d81abaf9789f4fc88ef6c1b6063ebeb7 ,43.32911,-73.64789 
674376    ,FB ,0a596b05364349dcb6e8c1b6063ebeb7 ,42.20119,-74.22875 
207659    ,FX ,d881d957f39245098802c1b6063ebeb7 ,43.96117,-74.42181 
194656    ,FM ,ac601adaf2d84dd1bfcfc1b6063ebeb7 ,40.74842,-73.98569 
205132    ,FS ,25076f9184e9c4e201850bfa3b49087f ,40.96083,-73.92250 
206474    ,FS ,0d7318e289154d6ea0dec1b6063ebeb7 ,40.74842,-73.98569 
1027066   ,FS ,a965e24e47214938926bc1b6063ebeb7 ,40.75622,-73.98625 
1769736   ,FS ,867a77cbf24a445a94aac1b6063ebeb7 ,40.74833,-73.98586 
1514667   ,FX ,0b9d237556034c219ef6c1b6063ebeb7 ,42.42339,-75.08542 
1146897   ,FM ,4237eca4607543458a4ac1b6063ebeb7 ,43.13483,-77.58489 
128450    ,FS ,efd1d500ed9649cbb58ec1b6063ebeb7 ,43.13533,-77.58358 
1147023   ,FS ,7ce6f01a17e24a7c8b67c1b6063ebeb7 ,43.13483,-77.58489 
1735407   ,FS ,76cff1981b784d8895b7c1b6063ebeb7 ,43.13478,-77.58500 
1802785   ,FX ,9b342b542311401eb348c1b6063ebeb7 ,42.99981,-74.69125 
151299    ,FX ,25076ff37a530389017a5e2bfd1607ad ,43.95644,-75.84653 
204218    ,FM ,395b44a8682945e6ab40c1b6063ebeb7 ,43.03731,-75.44406 
510026    ,FM ,4a081c9d7cc14bab9226c1b6063ebeb7 ,42.28508,-74.26403 
1229918   ,FM ,7bf0a767a7dd46309ba7c1b6063ebeb7 ,39.96950,-83.00269 
1565995   ,FS ,97ae843c27e54f6c8a59c1b6063ebeb7 ,40.01722,-83.01972 
1253338   ,FL ,1756a8e8f22d46409517c1b6063ebeb7 ,39.88475,-84.31689 
1680021   ,FL ,057f8a06a79148af9a95c1b6063ebeb7 ,40.35617,-80.66461 
1245496   ,FX ,3dd5fdffa08d48cfa7a9c1b6063ebeb7 ,34.77408,-96.66489 
1481233   ,FM ,b7463b014db24c86b76ac1b6063ebeb7 ,34.59189,-98.54881 
296519    ,FM ,bd19cbba39cf47088184c1b6063ebeb7 ,35.07203,-94.67967 
1788485   ,FX ,788bc1c6268c48838a6cc1b6063ebeb7 ,36.08703,-95.85944 
1689183   ,FM ,0701546e829b40c9b0f0c1b6063ebeb7 ,45.48872,-122.69564
1703506   ,FS ,8bce286b86aa40b8b303c1b6063ebeb7 ,45.48872,-122.69564
1744577   ,FS ,6543fc392ff54ec4b978c1b6063ebeb7 ,45.48872,-122.69564
1749324   ,FL ,f915cf744bcb4576b328c1b6063ebeb7 ,43.11797,-124.40161
112681    ,FX ,25076f916f32ebd3016f35a97ca5031e ,42.47150,-123.30589
1116918   ,FM ,471b13cdfeee4f739b8dc1b6063ebeb7 ,45.79458,-118.16939
1690032   ,FX ,c5101de2cf0e45adbbecc1b6063ebeb7 ,43.20206,-123.38286
1353349   ,FX ,e940085695494af58f3bc1b6063ebeb7 ,40.15842,-77.19664 
171952    ,FM ,7119646d18a84e52bc35c1b6063ebeb7 ,41.96642,-80.11089 
1731291   ,FS ,19befd5f74c145f3898bc1b6063ebeb7 ,42.05589,-80.03978 
990583    ,FM ,40492990804f4c3abc39c1b6063ebeb7 ,41.18231,-75.87242 
1805460   ,FX ,c9ea0397316544938cddc1b6063ebeb7 ,40.30175,-79.36531 
121012    ,FX ,25076ff37414357701744b4384440f2c ,41.83047,-77.02306 
126606    ,FX ,25076f9174fff2f101750df2e5430599 ,40.95394,-80.31728 
197897    ,FX ,25076ff382b420b60182b45e3b960000 ,40.39689,-79.95897 
87008     ,FX ,25076ff36ddbd9cb016df02504c70526 ,40.41172,-79.93117 
193248    ,FX ,25076ff381568c57018158f3a8a80000 ,18.23306,-66.75972 
203017    ,FL ,25076ff3841b8afb01841f49f6910017 ,18.37131,-67.09794 
1756777   ,FL ,c2664f5666054d2ab530c1b6063ebeb7 ,18.39503,-67.11683 
224244    ,FM ,5c69165d1f834dd7abb8c1b6063ebeb7 ,33.11458,-81.38675 
1402396   ,FX ,6d5056162bdd48ce8d4dc1b6063ebeb7 ,34.23406,-79.78061 
122488    ,FM ,25076f9179c985ce0179ed01a89b0b05 ,44.32831,-103.83464
203644    ,FM ,25076ff384355af001848110ba6c281d ,44.32831,-103.83464
1244806   ,FB ,6cf57866183443d58d62c1b6063ebeb7 ,44.09250,-103.24853
159148    ,FM ,25076f917bc775dd017bd0e15c5007af ,35.19222,-84.55889 
1731522   ,FL ,f629d76ea0ca43eb92a3c1b6063ebeb7 ,36.16758,-82.81042 
1562834   ,FL ,e8a90095b92e4c179053c1b6063ebeb7 ,35.77208,-83.93383 
1079605   ,FM ,25a3cc5edf25462ab813c1b6063ebeb7 ,36.04728,-86.83000 
1673607   ,FS ,fa0ef988fe574c3293b9c1b6063ebeb7 ,36.26383,-86.79414 
1723100   ,FX ,a23048d8144b43e3862ac1b6063ebeb7 ,35.97314,-83.21350 
1054804   ,FM ,84eaa747084e45479515c1b6063ebeb7 ,35.31478,-101.84686
1740288   ,FS ,da76d705175a4ef8b471c1b6063ebeb7 ,35.30117,-101.85631
1739202   ,FM ,d318465717a24e0fb032c1b6063ebeb7 ,31.72381,-99.09781 
1796546   ,FM ,c3e9e8e509ed4e61a96fc1b6063ebeb7 ,29.00247,-99.53256 
1801407   ,FM ,5af5bd936f1248eeb534c1b6063ebeb7 ,29.00247,-99.53256 
1390960   ,FM ,23f38b37ee0945d18058c1b6063ebeb7 ,32.58403,-96.96361 
1069585   ,FS ,dc95206721924e138fb7c1b6063ebeb7 ,32.54347,-96.95917 
159004    ,FM ,25076ff37d47a291017d5f41917a088f ,26.95297,-98.12972 
1751399   ,FM ,780e465929724f6f985ac1b6063ebeb7 ,28.28453,-98.21731 
62449     ,FM ,0a3a18c8066545d5bf2fc1b6063ebeb7 ,29.57633,-95.51019 
289152    ,FS ,97c3c2f350c249b38918c1b6063ebeb7 ,29.57633,-95.51019 
1135735   ,FS ,e7344daab3be4b658a51c1b6063ebeb7 ,29.56244,-95.50994 
1568205   ,FM ,0ca6e8c2143a467c8196c1b6063ebeb7 ,30.14769,-99.22089 
1724588   ,FL ,39f832e10b0a46d59d1bc1b6063ebeb7 ,29.65917,-98.64147 
1748215   ,FL ,906d67f001ce47af9c7bc1b6063ebeb7 ,26.21894,-98.34028 
1113673   ,FM ,a50489df6068494a8938c1b6063ebeb7 ,31.79431,-102.17875
1377206   ,FX ,e3eed2863968482eb0adc1b6063ebeb7 ,32.31069,-95.27217 
115950    ,FX ,25076f91786134110178616f5eb20006 ,37.03417,-110.86986
6667      ,FM ,06019f2da1a14c79b556c1b6063ebeb7 ,40.65967,-112.20217
253953    ,FB ,1bd9f36e9db94851855ec1b6063ebeb7 ,40.85494,-111.48047
1723713   ,FL ,e0a4240b7da94cbe85e3c1b6063ebeb7 ,38.07764,-78.47222 
193314    ,FM ,25076f91813eb5d801813eee65e600a2 ,37.56347,-79.19336 
1497936   ,FS ,eaf28df801f4452dab52c1b6063ebeb7 ,37.56292,-79.19364 
1770910   ,FX ,5f26160f7c2444479278c1b6063ebeb7 ,38.77094,-78.62114 
1523841   ,FX ,2f07ac6392dd446c9a5ec1b6063ebeb7 ,37.07833,-76.44611 
706619    ,FX ,cce1914a46ef4bcf9204c1b6063ebeb7 ,36.80625,-76.26658 
1684238   ,FM ,231ac7e3efcf4ea4b6c4c1b6063ebeb7 ,18.35472,-64.96611 
203584    ,FM ,25076f9184355aa3018479c6efbd0f18 ,18.35472,-64.96611 
169895    ,FX ,25076ff37d2b0aa9017d346b7109029b ,42.94811,-73.17564 
1747110   ,FX ,9748a287689445f0a4acc1b6063ebeb7 ,48.77594,-122.44156
1786944   ,FX ,5286a391c7e0409ba212c1b6063ebeb7 ,48.01625,-119.98200
1633444   ,FX ,539d6b5411c44d24ba0ec1b6063ebeb7 ,46.60233,-121.63675
1317302   ,FL ,7a01010bf93d4858a766c1b6063ebeb7 ,46.60625,-120.56089
151042    ,FX ,25076ff379edbc96017a3f6d244b186b ,44.40889,-88.00083 
145868    ,FX ,25076ff3797a6e1001797c7ec13c00f2 ,43.74786,-91.29850 
234290    ,FM ,3d47c87bf8b94db3871bc1b6063ebeb7 ,44.53800,-89.59539 
1731976   ,FX ,918ffe0265914697a027c1b6063ebeb7 ,43.03892,-87.91786 
189589    ,FM ,73535f2fabd34018ab5dc1b6063ebeb7 ,39.41786,-80.06200 
203538    ,FM ,25076f9184355aa3018476e3cf300d49 ,39.41808,-80.06200 
146279    ,FM ,25076f91795d9e0b01796daca776096a ,37.92800,-80.96967 
1117195   ,FM ,42cf2fe1abfd4ae6ad3fc1b6063ebeb7 ,38.42397,-82.53544 
176914    ,FX ,25076f917d5254f2017d96038d74248a ,37.79850,-80.51542 
1778230   ,FM ,b79a5631b85540b1a6eec1b6063ebeb7 ,40.89489,-105.19758
577393    ,FM ,465b3b93dd8f4fae896ac1b6063ebeb7 ,44.49494,-109.15347
200293    ,FM ,25076f91832752f501835bbbeb8809ac ,44.49494,-109.15347
1061481   ,FM ,31e02256ab6c47e3bc0dc1b6063ebeb7 ,41.49633,-109.34622
117575    ,FM ,8a91c79e096149e8be82c1b6063ebeb7 ,61.18750,-149.88469
1505651   ,FM ,6878f6a4d0494a2d8d25c1b6063ebeb7 ,64.92206,-147.71772
1324887   ,FM ,5b25e3798bb64eefb90bc1b6063ebeb7 ,65.69608,-156.36706
1321845   ,FM ,fae952d6a9bc48ecb493c1b6063ebeb7 ,64.32708,-158.72914
1321868   ,FM ,c4e8269ba9bf41f0a65cc1b6063ebeb7 ,64.88214,-157.70528
1323735   ,FM ,174cdbbcbcb44ffe9c3ec1b6063ebeb7 ,64.73828,-155.48244
1733337   ,FM ,1542811c40ab4a90aa06c1b6063ebeb7 ,62.05228,-163.18019
1724107   ,FX ,aaddab7617a24abeb42bc1b6063ebeb7 ,34.79814,-86.64000 
1512705   ,FM ,f47cf6ff77a34e60b541c1b6063ebeb7 ,33.32258,-87.77378 
1104683   ,FS ,1237e6b1bac94504af2bc1b6063ebeb7 ,33.17511,-87.55500 
1687159   ,FX ,8cf71eb3431643499243c1b6063ebeb7 ,34.03186,-86.01000 
1680663   ,FM ,192b93b303d340a8ba41c1b6063ebeb7 ,34.16511,-91.83958 
1802405   ,FX ,c3143d49716941edbb2ec1b6063ebeb7 ,35.22814,-93.25572 
206691    ,FL ,25076f9185a1207e0185a1fd2c62021b ,34.83136,-92.22492 
95482     ,FX ,25076f916f32ebd3016f3f9cc8ed07aa ,36.66522,-110.35342
1805252   ,FX ,95e0266b68594c1a9a6dc1b6063ebeb7 ,31.54669,-110.27592
1508260   ,FM ,0bed9ba85f4246f3ae4ac1b6063ebeb7 ,31.70481,-110.92425
1754499   ,FX ,4167c275a5f54eab9b88c1b6063ebeb7 ,32.26703,-109.83394
1808240   ,FX ,6d3349a6572341ee90e0c1b6063ebeb7 ,34.03694,-116.96947
1560594   ,FX ,377d1029fb6e4f08b445c1b6063ebeb7 ,38.06353,-120.24739
283614    ,FB ,d478e6402b9544db9695c1b6063ebeb7 ,37.88158,-121.91914
1750865   ,FL ,a89ea1852d294e989cf2c1b6063ebeb7 ,38.69658,-121.04025
1140084   ,FL ,5ec7391b135549819d26c1b6063ebeb7 ,40.79261,-124.17561
254165    ,FX ,51e184e535364600afadc1b6063ebeb7 ,34.02225,-117.29700
1797575   ,FX ,f7eb010dc47d49cea190c1b6063ebeb7 ,33.80225,-116.22583
1422693   ,FB ,113b0257d0ff4f8593c5c1b6063ebeb7 ,37.66106,-121.83772
255183    ,FM ,472dd0f1466e4e898c4bc1b6063ebeb7 ,40.65486,-122.52361
1753308   ,FX ,e9c85d848f7e458dac8bc1b6063ebeb7 ,38.50461,-121.56106
574526    ,FM ,5c41fa67118748a1bb28c1b6063ebeb7 ,32.83811,-117.25003
1358959   ,FS ,d5cc503b1a884dbfa2cec1b6063ebeb7 ,32.69669,-116.93694
982647    ,FM ,4bedaa3e76f74a27a64fc1b6063ebeb7 ,37.85103,-122.49831
1713076   ,FS ,962904315a0a451f8e3ec1b6063ebeb7 ,37.75528,-122.45278
1042953   ,FS ,1bf6807436474f97acbec1b6063ebeb7 ,37.85103,-122.49803
1677746   ,FS ,92fa6bacbe7747a1b096c1b6063ebeb7 ,37.68936,-122.43717
93556     ,FS ,25076f916eff4ff5016f1044a707039c ,37.68936,-122.43717
243006    ,FM ,bc0a761b6ce9435da568c1b6063ebeb7 ,35.36108,-120.65683
1772221   ,FX ,abc0a3d4741a47879810c1b6063ebeb7 ,34.42611,-118.52661
1165771   ,FL ,e52221fcac64477d836ac1b6063ebeb7 ,36.20717,-119.33844
189555    ,FB ,25076ff3801fe942018023d58089004a ,34.61133,-117.28964
1803056   ,FB ,b3cfa599385e48d89b7bc1b6063ebeb7 ,34.61133,-117.28964
1754631   ,FM ,fe7a2ac6244f44a292bbc1b6063ebeb7 ,35.70572,-118.55956
1011481   ,FM ,cd14d23cf5814254a451c1b6063ebeb7 ,34.99525,-116.83836
1752320   ,FX ,e8af09df43654d1db872c1b6063ebeb7 ,39.20544,-121.82053
1743786   ,FX ,a295a870bd6f4c399c3cc1b6063ebeb7 ,39.21886,-106.90975
196077    ,FM ,9f0ee28408ec44679680c1b6063ebeb7 ,38.74331,-104.86275
158341    ,FS ,25076ff37b8a065c017b9dc2ae5a044b ,38.74333,-104.86278
125558    ,FX ,25076f9175779ccd01758170fd260436 ,39.73306,-105.23722
176583    ,FX ,e03ab467322548a4b9b7c1b6063ebeb7 ,40.23997,-105.05581
129168    ,FM ,25076f9176208e8a0176225deef50025 ,40.19639,-107.93500
1067247   ,FX ,1e195198dc404896968bc1b6063ebeb7 ,38.51667,-107.85283
1499846   ,FX ,565d109e41694d66a0e6c1b6063ebeb7 ,39.06581,-108.74647
1251813   ,FM ,a9f3fe4afb05425797b9c1b6063ebeb7 ,41.41969,-72.90581 
176791    ,FM ,bfbd8064217d45d48608c1b6063ebeb7 ,41.91897,-73.57233 
598944    ,FM ,a8bf31443c0448c3bc0ec1b6063ebeb7 ,38.42233,-75.13936 
1725003   ,FX ,e3287dcd408b4a198c44c1b6063ebeb7 ,30.45353,-85.04131 
154597    ,FM ,25076ff37ace286c017ad050d03b02bc ,28.85278,-81.06728 
1500832   ,FS ,cc7d627bea0845689319c1b6063ebeb7 ,28.85278,-81.06728 
206684    ,FX ,25076ff3859c91740185a1f0783c023d ,25.95258,-81.72453 
1655653   ,FX ,9959c5b6cb8d4781a3a4c1b6063ebeb7 ,25.95258,-81.72453 
208846    ,FX ,25076f9185f529c4018608cec85b0c3a ,25.95258,-81.72453 
1526860   ,FX ,c1b0b8bfdd66495aaf43c1b6063ebeb7 ,26.44869,-81.81481 
1744603   ,FX ,4e2662e564a64d239ef8c1b6063ebeb7 ,29.64367,-82.41917 
1038786   ,FM ,29d37b10f87943079496c1b6063ebeb7 ,30.41075,-86.62272 
1743856   ,FS ,edee0d1de09049059524c1b6063ebeb7 ,30.41075,-86.62272 
1196594   ,FM ,e3111e6f24dd480d94efc1b6063ebeb7 ,30.28744,-82.96542 
86571     ,FX ,25076f917025d98c017028f37e780023 ,26.98394,-82.05119 
194083    ,FM ,25076ff381aa5bdf0181aab60f7a0011 ,31.62489,-84.32214 
1693213   ,FL ,713668aad6a94404a589c1b6063ebeb7 ,34.03836,-84.08536 
1050018   ,FM ,3fe236211fd649129cd6c1b6063ebeb7 ,32.54878,-82.64681 
400640    ,FM ,f8fa43a1b5aa4c9099dcc1b6063ebeb7 ,33.06511,-84.95633 
153691    ,FX ,25076ff37ace286c017acfcb8a0c024d ,34.52953,-84.33983 
1416966   ,FX ,d98dde2387fa4f1da454c1b6063ebeb7 ,31.59267,-83.23931 
1752513   ,FL ,490867f9ef984b68bfa7c1b6063ebeb7 ,21.29344,-157.84275
1521280   ,FM ,323f2fb0a4d74242a152c1b6063ebeb7 ,21.97492,-159.49581
152024    ,FS ,25076f9174e3c0e30174f9ddf13203c3 ,21.97369,-159.36611
1738368   ,FM ,739b9aa2453f41e1849cc1b6063ebeb7 ,41.92442,-91.61469 
29933     ,FS ,79be273f8f9a4c6c9ab3c1b6063ebeb7 ,41.92444,-91.61544 
1673560   ,FM ,8b464ed06b3f49229612c1b6063ebeb7 ,43.54267,-111.88606
1744362   ,FM ,e0099127f0c74338bb3ec1b6063ebeb7 ,40.48833,-90.12194 
1478019   ,FX ,d8d3334d06dc4fe6a8a0c1b6063ebeb7 ,39.82447,-88.96758 
1698189   ,FM ,e01b41d6f5084fdeb4dac1b6063ebeb7 ,41.36336,-89.39342 
220191    ,FX ,4c2f2482e0be4de1b490c1b6063ebeb7 ,39.16558,-86.53386 
1780129   ,FX ,6fe189f0b1a043f09024c1b6063ebeb7 ,39.23281,-85.92164 
1393611   ,FM ,a07b29f96f1547f4a52ec1b6063ebeb7 ,40.57281,-87.45336 
1189127   ,FX ,92519ca8c6104f978bc1c1b6063ebeb7 ,41.60117,-85.92806 
285710    ,FM ,383c335867c046fab3c6c1b6063ebeb7 ,38.35700,-87.59031 
1432722   ,FM ,ae0463efb84e4b6da56ec1b6063ebeb7 ,37.78003,-100.46042
401926    ,FM ,20425864e0484f72b245c1b6063ebeb7 ,37.10786,-95.72303 
658407    ,FM ,2530c4ad029443448118c1b6063ebeb7 ,39.02222,-94.51383 
557225    ,FS ,0e6880e893614bb2a0cec1b6063ebeb7 ,39.01611,-94.68997 
1119433   ,FS ,ddeae57d99864c15a6f0c1b6063ebeb7 ,39.02222,-94.51383 
205598    ,FS ,01905d7d96ea4a668414c1b6063ebeb7 ,39.07333,-94.48522 
1737908   ,FX ,2f42659c862e407998dec1b6063ebeb7 ,38.90611,-98.86119 
1743280   ,FX ,9ebbda93ea7a4bd795adc1b6063ebeb7 ,36.95950,-86.00219 
711674    ,FM ,520a665be3334582848ec1b6063ebeb7 ,38.03536,-84.45050 
1779471   ,FX ,cf9d4114280f4fb5bfdcc1b6063ebeb7 ,37.46594,-82.55097 
1783219   ,FX ,6bd1668d86104e77b4c7c1b6063ebeb7 ,36.76869,-83.71631 
1718085   ,FM ,ef8dbe5219b045d29f24c1b6063ebeb7 ,30.36631,-91.21317 
1749293   ,FL ,01ef15ae4d054e3b95a9c1b6063ebeb7 ,42.21508,-72.09950 
123974    ,FX ,25076f9179edc138017a3096164513e5 ,42.59119,-71.98839 
1726707   ,FL ,249923dd781a4b25ae10c1b6063ebeb7 ,42.65389,-71.21667 
1789528   ,FX ,69606a5c78e04a1b94b2c1b6063ebeb7 ,42.43119,-71.08811 
1721476   ,FM ,d8938c63d9d74e5a8e38c1b6063ebeb7 ,41.62233,-70.91864 
1721532   ,FS ,d8bdd428bac74eddb626c1b6063ebeb7 ,41.62233,-70.91864 
1802697   ,FX ,571a7dfa955c4cf2b191c1b6063ebeb7 ,42.10917,-72.61056 
1684414   ,FL ,0fad696b7465495fb4e9c1b6063ebeb7 ,44.71386,-69.72686 
1646279   ,FM ,bd1a340e4da04ee69f9cc1b6063ebeb7 ,47.16783,-67.96142 
206443    ,FX ,50cccf3ab666460ea68ac1b6063ebeb7 ,45.06056,-83.45247 
259244    ,FM ,41ec9126a4ae4fb0b0dbc1b6063ebeb7 ,44.82111,-85.99647 
153813    ,FX ,25076ff37ace286c017acefdab43006c ,45.35194,-84.59389 
1769914   ,FM ,6a7ddbe7a9b544c7b86cc1b6063ebeb7 ,45.83392,-88.08819 
1396204   ,FM ,71cf0119f2dd47f2882dc1b6063ebeb7 ,43.41781,-83.91831 
1396952   ,FS ,928f0fd452ca4fa7a8e5c1b6063ebeb7 ,43.41669,-83.91803 
203825    ,FX ,2d268d09a97b4da29317c1b6063ebeb7 ,46.69908,-89.23181 
193608    ,FM ,54c6f8b9e0f44ae19e74c1b6063ebeb7 ,43.66689,-94.12217 
122666    ,FM ,3c81320a3da942bbbf61c1b6063ebeb7 ,45.81442,-94.02747 
1065065   ,FS ,8a98556ab92547cd9625c1b6063ebeb7 ,45.55997,-94.13917 
171600    ,FS ,b56d957719bb49ada311c1b6063ebeb7 ,45.81442,-94.02747 
1733606   ,FL ,93d80cc82e7c480cae00c1b6063ebeb7 ,44.89172,-93.04058 
1742792   ,FX ,2b4dbf26e053483e8f0fc1b6063ebeb7 ,36.73117,-93.16739 
141206    ,FM ,25076f917861341101786fca09ae0694 ,37.13281,-92.13431 
143824    ,FM ,25076f9178f1691e0178f66305cd0108 ,37.13267,-92.13414 
